Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1420.00,4.15,4.15,2.55,2.75,2.70,2.75,455.00,3237.56,7.06,225000.00,-12500.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1430.00,-,-,-,5.55,-,0.95,-,-,-,-,-,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1280.00,36.00,36.00,22.05,23.25,22.30,23.25,2688.00,17567.42,364.22,1032500.00,558000.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1150.00,120.00,120.00,111.20,111.20,111.20,107.45,5.00,31.69,2.94,6500.00,2000.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1290.00,29.95,31.15,18.90,20.00,18.95,20.00,558.00,3668.61,69.51,240500.00,39000.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1440.00,3.05,3.25,1.75,2.05,1.75,2.05,241.00,1738.21,3.01,247500.00,74500.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1160.00,120.45,120.45,120.45,120.45,120.45,98.75,1.00,6.40,0.60,2500.00,500.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1300.00,25.90,26.90,16.00,17.40,16.30,17.40,7194.00,47526.48,765.48,3933500.00,510500.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1460.00,2.35,2.35,1.55,1.70,1.55,1.70,163.00,1191.53,1.63,115500.00,6000.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1170.00,-,-,-,87.65,-,90.25,-,-,-,-,-,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1310.00,22.70,22.95,13.40,14.55,13.65,14.55,645.00,4280.63,55.88,402500.00,48500.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1480.00,1.95,2.00,1.40,1.40,1.40,1.40,134.00,992.66,1.06,133500.00,9500.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1180.00,97.00,98.20,97.00,98.20,98.20,82.10,2.00,12.78,0.98,2000.00,500.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1320.00,18.65,20.70,11.35,12.35,11.50,12.35,1386.00,9251.82,104.22,608500.00,-11000.00,1246.30
RELIANCE,24-Jan-2025,27-Feb-2025,CE,1500.00,1.40,1.40,0.75,0.80,0.80,0.80,724.00,5433.40,3.40,561000.00,238000.00,1246.30
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1080.00,-,-,-,216.25,-,190.85,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1230.00,68.00,69.00,62.25,62.25,62.25,62.25,107.00,694.33,36.28,78500.00,14000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1370.00,9.20,9.80,7.85,8.15,8.05,8.15,215.00,1481.88,9.13,141000.00,24500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1090.00,-,-,-,148.30,-,181.05,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1240.00,61.10,61.65,54.70,56.20,56.40,56.20,63.00,409.00,18.40,104500.00,2500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1380.00,7.65,8.00,6.75,7.00,7.10,7.00,191.00,1324.73,6.83,235500.00,-7500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1100.00,181.00,183.00,174.30,175.00,175.00,175.00,48.00,307.43,43.43,50000.00,13500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1250.00,56.30,56.30,48.65,50.15,50.30,50.15,438.00,2850.28,112.78,390500.00,58500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1390.00,6.15,6.40,5.90,5.90,5.90,5.90,35.00,244.33,1.08,118500.00,6500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1110.00,-,-,-,131.75,-,161.60,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1260.00,49.05,50.80,43.00,44.05,44.25,44.05,535.00,3490.55,120.05,276500.00,77000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1400.00,6.05,6.30,5.30,5.45,5.45,5.45,1818.00,12776.52,50.52,3851000.00,261000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1120.00,-,-,-,170.00,170.00,151.95,-,-,-,500.00,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1410.00,5.05,5.05,4.40,4.55,4.50,4.55,137.00,969.05,3.20,115500.00,40000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1130.00,-,-,-,116.05,-,142.45,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1270.00,44.50,44.55,37.55,38.50,38.25,38.50,752.00,4925.37,150.17,212000.00,103500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1420.00,4.35,4.35,3.80,3.95,3.90,3.95,218.00,1552.13,4.33,237500.00,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1430.00,-,-,-,5.55,-,1.75,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1140.00,-,-,-,165.40,-,133.05,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1150.00,-,-,-,152.00,152.00,123.80,-,-,-,4500.00,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1280.00,38.00,39.00,32.65,33.60,33.85,33.60,1016.00,6682.19,179.79,474500.00,164500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1290.00,33.50,34.00,28.40,29.50,29.05,29.50,337.00,2225.07,51.42,201500.00,58000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1440.00,3.20,3.20,2.80,2.95,2.95,2.95,172.00,1240.97,2.57,173000.00,52500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1160.00,115.45,115.45,115.45,115.45,115.45,115.45,1.00,6.38,0.58,2000.00,500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1300.00,28.00,29.60,24.30,25.15,25.25,25.15,4982.00,33038.99,655.99,3423000.00,941500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1460.00,2.40,2.50,2.15,2.30,2.30,2.30,101.00,738.47,1.17,109500.00,20000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1170.00,-,-,-,87.65,-,105.90,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1310.00,25.00,25.10,20.95,21.65,21.40,21.65,251.00,1672.14,28.09,354000.00,1500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1280.00,11.15,12.95,6.85,7.15,7.10,7.15,19907.00,128331.31,926.51,4249000.00,788000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1290.00,8.40,9.75,4.55,4.80,4.70,4.80,10687.00,69258.72,327.57,3216500.00,96500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1500.00,0.20,0.20,0.10,0.15,0.15,0.15,855.00,6413.10,0.60,2629500.00,-158000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1520.00,0.10,0.10,0.05,0.10,0.10,0.10,311.00,2363.73,0.13,727500.00,-14500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1100.00,173.00,175.00,165.50,165.50,165.50,165.05,43.00,273.70,37.20,68000.00,-7000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1110.00,-,-,-,166.00,166.00,155.10,-,-,-,1000.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1300.00,6.10,6.45,3.30,3.55,3.45,3.55,27777.00,181159.11,608.61,11298000.00,-982000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1310.00,4.35,4.35,2.30,2.60,2.45,2.60,9777.00,64187.98,148.63,2855000.00,-314000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1120.00,-,-,-,133.70,133.70,145.10,-,-,-,1500.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1320.00,1.90,2.95,1.20,1.85,1.80,1.85,8292.00,54821.76,94.56,4014000.00,20500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1130.00,-,-,-,122.50,122.50,135.10,-,-,-,1000.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1140.00,123.80,123.80,123.80,123.80,123.80,125.15,1.00,6.32,0.62,7500.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1330.00,1.65,2.00,1.20,1.30,1.25,1.30,4346.00,28935.10,34.20,2098000.00,-120000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1340.00,1.25,1.45,0.90,1.00,0.95,1.00,3069.00,20580.66,18.36,1755500.00,-270000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1150.00,123.10,123.10,116.05,116.25,116.25,116.25,10.00,63.49,5.99,122000.00,-4000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1160.00,-,-,-,142.05,142.05,105.20,-,-,-,81500.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1350.00,1.20,1.25,0.75,0.80,0.75,0.80,5918.00,39975.04,28.54,3953500.00,-9500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1170.00,-,-,-,122.00,122.00,95.25,-,-,-,44500.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1360.00,0.90,0.95,0.35,0.65,0.65,0.65,1408.00,9579.61,5.21,1243000.00,-165000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1370.00,0.70,0.80,0.50,0.60,0.50,0.60,771.00,5283.91,2.56,628000.00,-129000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1480.00,1.95,2.20,1.65,1.95,1.95,1.95,30.00,222.30,0.30,124000.00,5500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1180.00,-,-,-,136.00,136.00,97.25,-,-,-,1500.00,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1320.00,21.00,21.60,17.80,18.35,18.35,18.35,701.00,4694.49,67.89,619500.00,114000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1500.00,1.35,1.35,1.05,1.30,1.35,1.30,484.00,3632.88,2.88,323000.00,100500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1520.00,1.30,1.45,1.05,1.35,1.35,1.35,150.00,1140.97,0.97,425500.00,10000.00,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1160.00,-,-,-,107.60,-,125.65,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1280.00,-,-,-,46.15,-,46.15,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1400.00,15.20,15.20,13.05,13.90,13.85,13.90,184.00,1301.05,13.05,219500.00,43500.00,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1000.00,-,-,-,237.65,-,275.35,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1180.00,-,-,-,94.95,-,109.50,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1420.00,-,-,-,13.00,-,8.05,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1300.00,44.45,44.50,40.70,41.45,41.25,41.45,137.00,919.31,28.81,193500.00,29500.00,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1440.00,10.15,10.15,9.00,9.05,9.05,9.05,15.00,108.70,0.70,160500.00,3000.00,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1040.00,-,-,-,201.40,-,236.20,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1320.00,-,-,-,33.05,-,29.90,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1480.00,-,-,-,6.90,-,3.15,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1200.00,102.45,102.45,102.45,102.45,102.45,94.35,1.00,6.51,0.51,25500.00,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1080.00,-,-,-,167.25,-,197.65,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1520.00,-,-,-,4.45,-,1.55,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1100.00,-,-,-,151.15,-,178.85,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1220.00,-,-,-,72.50,-,80.40,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1340.00,28.65,28.65,26.95,27.00,27.00,23.60,24.00,164.13,3.33,24000.00,8000.00,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1240.00,-,-,-,62.75,-,67.65,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1360.00,-,-,-,23.20,-,18.40,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1120.00,-,-,-,135.80,-,160.45,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1140.00,-,-,-,121.30,-,142.70,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1380.00,-,-,-,19.20,-,14.15,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Mar-2025,CE,1260.00,63.00,64.05,61.00,62.00,62.00,62.00,7.00,46.28,2.18,25000.00,2500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1180.00,90.00,90.00,89.50,89.50,89.50,85.35,2.00,12.70,0.90,106500.00,-500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1190.00,78.90,79.80,76.70,77.35,77.90,77.35,34.00,215.63,13.33,65000.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1380.00,0.55,0.65,0.45,0.50,0.50,0.50,424.00,2926.77,1.17,482500.00,-78000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1390.00,0.55,0.70,0.40,0.45,0.45,0.45,292.00,2030.14,0.74,318000.00,-21500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1200.00,76.20,76.90,66.30,67.30,67.30,67.30,816.00,5192.33,296.33,1075500.00,-33000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1210.00,65.30,65.30,56.45,57.80,58.00,57.80,249.00,1581.76,75.31,3158500.00,-4000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1400.00,0.50,0.50,0.35,0.35,0.40,0.35,3324.00,23274.79,6.79,4335500.00,-624000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1220.00,56.70,58.20,47.05,48.20,48.60,48.20,398.00,2530.06,102.26,1704000.00,-10000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1410.00,0.45,0.45,0.30,0.35,0.30,0.35,70.00,493.63,0.13,373500.00,-6500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1420.00,0.30,0.35,0.25,0.25,0.25,0.25,71.00,504.20,0.10,537500.00,-9500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1230.00,47.60,49.00,37.95,39.05,39.65,39.05,883.00,5612.52,182.07,1024500.00,-22500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1240.00,40.60,41.10,28.90,29.95,30.40,29.95,2052.00,13060.18,337.78,4468000.00,-120000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1430.00,0.30,0.40,0.25,0.30,0.30,0.30,67.00,479.15,0.10,278000.00,-8500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1440.00,0.30,0.30,0.20,0.20,0.20,0.20,79.00,568.90,0.10,515000.00,-3500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1250.00,29.85,31.30,21.20,22.15,22.35,22.15,4944.00,31512.60,612.60,5118500.00,91500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1460.00,0.15,0.25,0.15,0.25,0.15,0.25,42.00,306.64,0.04,324500.00,-16500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1480.00,0.20,0.20,0.15,0.20,0.15,0.20,116.00,858.50,0.10,199000.00,-16500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1260.00,23.30,24.15,14.75,15.45,15.45,15.45,15067.00,96245.85,1323.75,5527500.00,1045500.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1270.00,16.70,17.85,10.25,10.80,10.85,10.80,20833.00,133607.99,1318.44,3838000.00,2233000.00,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1000.00,-,-,-,225.00,225.00,264.95,-,-,-,4500.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1080.00,-,-,-,274.00,-,185.05,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1090.00,-,-,-,198.10,-,175.05,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1020.00,-,-,-,242.00,242.00,244.95,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1040.00,-,-,-,260.00,260.00,225.00,-,-,-,1000.00,-,1263.65
RELIANCE,23-Jan-2025,30-Jan-2025,CE,1060.00,-,-,-,183.00,183.00,205.00,-,-,-,500.00,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1190.00,97.70,97.70,97.70,97.70,97.70,97.70,1.00,6.44,0.49,1500.00,500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1330.00,17.40,18.50,15.10,15.35,15.35,15.35,612.00,4118.92,49.12,302500.00,156000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1020.00,-,-,-,238.50,238.50,250.25,-,-,-,500.00,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1200.00,94.00,94.00,84.00,85.25,85.50,85.25,420.00,2706.81,186.81,644500.00,45500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1210.00,-,-,-,109.80,109.80,73.30,-,-,-,1000.00,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1340.00,15.20,15.80,12.85,13.20,13.20,13.20,805.00,5449.93,56.43,402000.00,-30500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1040.00,-,-,-,252.60,-,230.40,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1350.00,12.90,13.50,10.70,11.20,11.25,11.20,1589.00,10818.67,92.92,931500.00,235000.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1060.00,-,-,-,234.25,-,210.60,-,-,-,-,-,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1220.00,73.30,73.30,69.00,69.90,70.00,69.90,22.00,141.95,7.75,72500.00,500.00,1263.65
RELIANCE,23-Jan-2025,27-Feb-2025,CE,1360.00,10.55,11.30,9.20,9.55,9.55,9.55,616.00,4218.51,29.71,336500.00,-59500.00,1263.65
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1200.00,81.00,83.05,71.40,78.55,79.00,78.55,507.00,3238.73,196.73,1108500.00,-36500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1210.00,67.20,72.20,62.15,68.70,68.50,68.70,218.00,1393.01,74.11,3162500.00,-22000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1400.00,0.65,0.65,0.40,0.50,0.50,0.50,5175.00,36238.08,13.08,4959500.00,-435000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1220.00,80.00,80.00,52.45,59.75,59.25,59.75,339.00,2166.15,98.25,1714000.00,-10000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1410.00,0.65,0.65,0.35,0.45,0.45,0.45,305.00,2150.95,0.70,380000.00,-13500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1420.00,0.50,0.50,0.25,0.35,0.35,0.35,366.00,2599.24,0.64,547000.00,1500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1230.00,50.05,55.25,43.80,50.35,50.70,50.35,285.00,1822.34,69.59,1047000.00,-24500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1240.00,47.85,47.85,34.75,40.25,40.60,40.25,1417.00,9067.00,281.60,4588000.00,-30500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1430.00,0.35,0.40,0.30,0.35,0.35,0.35,177.00,1265.84,0.29,286500.00,5500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1440.00,0.25,0.30,0.20,0.30,0.30,0.30,139.00,1000.97,0.17,518500.00,-30000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1250.00,35.70,37.50,27.00,32.70,32.25,32.70,2932.00,18795.01,470.01,5027000.00,47500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1460.00,0.20,0.30,0.15,0.25,0.25,0.25,233.00,1701.15,0.25,341000.00,16000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1480.00,0.20,0.25,0.15,0.20,0.20,0.20,164.00,1213.75,0.15,215500.00,-19000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1260.00,26.60,29.80,20.40,24.35,24.50,24.35,7872.00,50556.62,963.02,4482000.00,-148000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1270.00,20.30,23.20,15.15,18.10,18.20,18.10,12377.00,79733.18,1139.23,1605000.00,70500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1000.00,-,-,-,225.00,225.00,278.60,-,-,-,4500.00,-,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1080.00,-,-,-,274.00,-,198.70,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1090.00,-,-,-,198.10,-,188.70,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1020.00,-,-,-,242.00,242.00,258.60,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1040.00,-,-,-,260.00,260.00,238.65,-,-,-,1000.00,-,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1060.00,-,-,-,183.00,183.00,218.65,-,-,-,500.00,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1190.00,-,-,-,67.90,67.90,100.95,-,-,-,1000.00,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1330.00,20.05,20.45,16.20,18.00,18.40,18.00,356.00,2400.02,32.62,146500.00,29500.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1020.00,-,-,-,238.50,238.50,263.90,-,-,-,500.00,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1200.00,96.00,99.00,89.65,94.45,95.00,94.45,64.00,413.66,29.66,599000.00,6500.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1210.00,-,-,-,109.80,109.80,84.55,-,-,-,1000.00,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1340.00,17.05,17.50,13.65,15.25,15.70,15.25,454.00,3077.05,35.25,432500.00,38000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1040.00,-,-,-,252.60,-,244.05,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1350.00,14.15,15.15,11.50,12.85,13.25,12.85,943.00,6426.86,61.61,696500.00,52000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1060.00,-,-,-,234.25,-,224.20,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1220.00,78.00,78.00,77.00,77.00,77.00,76.80,5.00,32.44,1.94,72000.00,1000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1360.00,11.45,12.70,9.65,11.00,11.25,11.00,539.00,3693.67,28.47,396000.00,130500.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1080.00,-,-,-,216.25,-,204.45,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1230.00,70.00,70.80,66.00,70.80,70.80,70.80,62.00,401.89,20.59,64500.00,25000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1370.00,10.75,10.85,8.50,9.20,9.20,9.20,217.00,1496.55,10.10,116500.00,36000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1090.00,-,-,-,148.30,-,194.60,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1240.00,67.00,68.05,58.50,64.00,64.00,64.00,80.00,520.84,24.84,102000.00,500.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1380.00,8.55,9.25,7.05,8.00,8.30,8.00,120.00,832.81,4.81,243000.00,-12000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1100.00,188.00,188.00,181.20,186.75,187.60,186.75,53.00,340.36,48.86,36500.00,14000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1250.00,59.15,61.00,52.15,56.85,57.05,56.85,239.00,1560.69,66.94,332000.00,19000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1390.00,7.90,8.25,3.85,6.80,6.85,6.80,89.00,621.63,3.08,112000.00,21500.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1110.00,-,-,-,131.75,-,175.05,-,-,-,-,-,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1260.00,51.05,54.10,46.20,49.95,51.70,49.95,186.00,1217.36,45.56,199500.00,19000.00,1277.10
RELIANCE,22-Jan-2025,27-Feb-2025,CE,1400.00,7.00,7.15,5.35,6.00,6.20,6.00,1683.00,11833.70,52.70,3590000.00,122000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1280.00,15.75,17.60,10.95,12.95,12.95,12.95,22575.00,146010.19,1530.19,3461000.00,521500.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1290.00,11.25,12.90,7.60,9.00,8.80,9.00,16298.00,105921.21,799.11,3120000.00,862000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1500.00,0.20,0.20,0.15,0.20,0.15,0.20,1682.00,12616.34,1.34,2787500.00,-94000.00,1277.10
RELIANCE,22-Jan-2025,30-Jan-2025,CE,1520.00,0.15,0.15,0.10,0.15,0.10,0.15,287.00,2181.36,0.16,742000.00,-99000.00,1277.10
