Date,Expiry,Strike Price,Close
08-Jan-2025,30-Jan-2025,1330.0,6.15
08-Jan-2025,30-Jan-2025,1140.0,135.00
08-Jan-2025,30-Jan-2025,1130.0,141.95
08-Jan-2025,30-Jan-2025,1320.0,7.90
08-Jan-2025,30-Jan-2025,1310.0,10.15
08-Jan-2025,30-Jan-2025,1120.0,155.85
08-Jan-2025,30-Jan-2025,1110.0,166.00
08-Jan-2025,30-Jan-2025,1300.0,13.00
08-Jan-2025,30-Jan-2025,1100.0,167.05
08-Jan-2025,30-Jan-2025,1520.0,0.35
08-Jan-2025,30-Jan-2025,1500.0,0.40
08-Jan-2025,30-Jan-2025,1290.0,16.20
08-Jan-2025,30-Jan-2025,1280.0,19.95
08-Jan-2025,27-Mar-2025,1260.0,63.00
08-Jan-2025,27-Mar-2025,1380.0,19.20
08-Jan-2025,27-Mar-2025,1140.0,121.30
08-Jan-2025,27-Mar-2025,1120.0,135.80
08-Jan-2025,27-Mar-2025,1360.0,23.20
08-Jan-2025,27-Mar-2025,1240.0,62.75
08-Jan-2025,27-Mar-2025,1100.0,151.15
08-Jan-2025,27-Mar-2025,1340.0,28.40
08-Jan-2025,27-Mar-2025,1220.0,72.50
08-Jan-2025,27-Mar-2025,1080.0,167.25
08-Jan-2025,27-Mar-2025,1200.0,105.15
08-Jan-2025,27-Mar-2025,1320.0,33.05
08-Jan-2025,27-Mar-2025,1040.0,201.40
08-Jan-2025,27-Mar-2025,1440.0,11.75
08-Jan-2025,27-Mar-2025,1300.0,42.50
08-Jan-2025,27-Mar-2025,1180.0,94.95
08-Jan-2025,27-Mar-2025,1000.0,237.65
08-Jan-2025,27-Mar-2025,1400.0,14.75
08-Jan-2025,27-Mar-2025,1280.0,46.15
08-Jan-2025,27-Mar-2025,1160.0,107.60
08-Jan-2025,27-Feb-2025,1520.0,1.80
08-Jan-2025,27-Feb-2025,1320.0,22.30
08-Jan-2025,27-Feb-2025,1180.0,117.00
08-Jan-2025,27-Feb-2025,1480.0,2.25
08-Jan-2025,27-Feb-2025,1310.0,24.65
08-Jan-2025,27-Feb-2025,1170.0,87.65
08-Jan-2025,27-Feb-2025,1460.0,3.60
08-Jan-2025,27-Feb-2025,1300.0,29.55
08-Jan-2025,27-Feb-2025,1160.0,123.35
08-Jan-2025,27-Feb-2025,1440.0,4.10
08-Jan-2025,27-Feb-2025,1290.0,34.00
08-Jan-2025,27-Feb-2025,1150.0,135.00
08-Jan-2025,27-Feb-2025,1280.0,38.20
08-Jan-2025,27-Feb-2025,1140.0,165.40
08-Jan-2025,27-Feb-2025,1420.0,5.35
08-Jan-2025,27-Feb-2025,1130.0,116.05
08-Jan-2025,27-Feb-2025,1270.0,43.10
08-Jan-2025,27-Feb-2025,1120.0,170.00
08-Jan-2025,27-Feb-2025,1400.0,7.25
08-Jan-2025,27-Feb-2025,1260.0,48.50
08-Jan-2025,27-Feb-2025,1110.0,131.75
08-Jan-2025,27-Feb-2025,1250.0,54.45
08-Jan-2025,27-Feb-2025,1380.0,9.10
08-Jan-2025,27-Feb-2025,1240.0,61.60
08-Jan-2025,27-Feb-2025,1100.0,135.00
08-Jan-2025,27-Feb-2025,1090.0,148.30
08-Jan-2025,27-Feb-2025,1230.0,69.00
08-Jan-2025,27-Feb-2025,1080.0,216.25
08-Jan-2025,27-Feb-2025,1370.0,12.10
08-Jan-2025,27-Feb-2025,1360.0,12.25
08-Jan-2025,27-Feb-2025,1220.0,75.00
08-Jan-2025,27-Feb-2025,1060.0,234.25
08-Jan-2025,27-Feb-2025,1350.0,14.15
08-Jan-2025,27-Feb-2025,1210.0,77.05
08-Jan-2025,27-Feb-2025,1040.0,252.60
08-Jan-2025,27-Feb-2025,1340.0,16.80
08-Jan-2025,27-Feb-2025,1200.0,89.65
08-Jan-2025,27-Feb-2025,1020.0,238.50
08-Jan-2025,27-Feb-2025,1330.0,20.30
08-Jan-2025,27-Feb-2025,1190.0,67.90
08-Jan-2025,30-Jan-2025,1060.0,210.00
08-Jan-2025,30-Jan-2025,1040.0,181.00
08-Jan-2025,30-Jan-2025,1020.0,242.00
08-Jan-2025,30-Jan-2025,1090.0,198.10
08-Jan-2025,30-Jan-2025,1080.0,274.00
08-Jan-2025,30-Jan-2025,1000.0,225.00
08-Jan-2025,30-Jan-2025,1270.0,24.65
08-Jan-2025,30-Jan-2025,1480.0,0.55
08-Jan-2025,30-Jan-2025,1460.0,0.60
08-Jan-2025,30-Jan-2025,1260.0,29.75
08-Jan-2025,30-Jan-2025,1250.0,35.55
08-Jan-2025,30-Jan-2025,1440.0,0.80
08-Jan-2025,30-Jan-2025,1430.0,0.95
08-Jan-2025,30-Jan-2025,1240.0,42.15
08-Jan-2025,30-Jan-2025,1230.0,49.35
08-Jan-2025,30-Jan-2025,1420.0,1.15
08-Jan-2025,30-Jan-2025,1410.0,1.35
08-Jan-2025,30-Jan-2025,1220.0,57.10
08-Jan-2025,30-Jan-2025,1400.0,1.55
08-Jan-2025,30-Jan-2025,1210.0,64.70
08-Jan-2025,30-Jan-2025,1200.0,74.50
08-Jan-2025,30-Jan-2025,1390.0,1.75
08-Jan-2025,30-Jan-2025,1380.0,2.05
08-Jan-2025,30-Jan-2025,1190.0,83.05
08-Jan-2025,30-Jan-2025,1180.0,91.00
08-Jan-2025,30-Jan-2025,1370.0,2.45
08-Jan-2025,30-Jan-2025,1360.0,3.10
08-Jan-2025,30-Jan-2025,1170.0,100.00
08-Jan-2025,30-Jan-2025,1350.0,3.85
09-Jan-2025,27-Feb-2025,1350.0,12.95
09-Jan-2025,27-Feb-2025,1210.0,72.50
09-Jan-2025,27-Feb-2025,1040.0,252.60
09-Jan-2025,27-Feb-2025,1340.0,14.60
09-Jan-2025,27-Feb-2025,1200.0,82.50
09-Jan-2025,27-Feb-2025,1020.0,238.50
09-Jan-2025,27-Feb-2025,1330.0,17.25
09-Jan-2025,27-Feb-2025,1190.0,67.90
09-Jan-2025,30-Jan-2025,1060.0,193.00
09-Jan-2025,30-Jan-2025,1040.0,181.00
09-Jan-2025,30-Jan-2025,1020.0,242.00
09-Jan-2025,30-Jan-2025,1090.0,198.10
09-Jan-2025,30-Jan-2025,1080.0,274.00
09-Jan-2025,30-Jan-2025,1000.0,225.00
09-Jan-2025,30-Jan-2025,1270.0,20.10
09-Jan-2025,30-Jan-2025,1260.0,24.60
09-Jan-2025,30-Jan-2025,1460.0,0.55
09-Jan-2025,30-Jan-2025,1250.0,29.75
09-Jan-2025,30-Jan-2025,1440.0,0.65
09-Jan-2025,30-Jan-2025,1430.0,0.80
09-Jan-2025,30-Jan-2025,1240.0,35.75
09-Jan-2025,30-Jan-2025,1230.0,42.50
09-Jan-2025,30-Jan-2025,1420.0,0.90
09-Jan-2025,30-Jan-2025,1410.0,1.05
09-Jan-2025,30-Jan-2025,1220.0,49.65
09-Jan-2025,30-Jan-2025,1400.0,1.25
09-Jan-2025,30-Jan-2025,1390.0,1.35
09-Jan-2025,30-Jan-2025,1210.0,57.30
09-Jan-2025,30-Jan-2025,1200.0,66.10
09-Jan-2025,30-Jan-2025,1380.0,1.60
09-Jan-2025,30-Jan-2025,1190.0,73.80
09-Jan-2025,30-Jan-2025,1180.0,83.20
09-Jan-2025,30-Jan-2025,1370.0,1.90
09-Jan-2025,30-Jan-2025,1360.0,2.35
09-Jan-2025,30-Jan-2025,1170.0,99.00
09-Jan-2025,30-Jan-2025,1350.0,3.00
09-Jan-2025,30-Jan-2025,1160.0,100.50
09-Jan-2025,27-Mar-2025,1260.0,53.80
09-Jan-2025,27-Mar-2025,1380.0,19.20
09-Jan-2025,27-Mar-2025,1140.0,121.30
09-Jan-2025,27-Mar-2025,1120.0,135.80
09-Jan-2025,27-Mar-2025,1360.0,23.20
09-Jan-2025,27-Mar-2025,1240.0,62.75
09-Jan-2025,27-Mar-2025,1340.0,25.00
09-Jan-2025,27-Mar-2025,1220.0,72.50
09-Jan-2025,27-Mar-2025,1100.0,151.15
09-Jan-2025,27-Mar-2025,1080.0,167.25
09-Jan-2025,27-Mar-2025,1200.0,98.05
09-Jan-2025,27-Mar-2025,1480.0,6.90
09-Jan-2025,27-Mar-2025,1320.0,33.05
09-Jan-2025,27-Mar-2025,1440.0,11.35
09-Jan-2025,27-Mar-2025,1300.0,39.05
09-Jan-2025,27-Mar-2025,1040.0,201.40
09-Jan-2025,27-Mar-2025,1180.0,94.95
09-Jan-2025,27-Mar-2025,1000.0,237.65
09-Jan-2025,27-Mar-2025,1400.0,14.65
09-Jan-2025,27-Mar-2025,1280.0,46.15
09-Jan-2025,27-Mar-2025,1160.0,107.60
09-Jan-2025,27-Feb-2025,1520.0,1.60
09-Jan-2025,27-Feb-2025,1320.0,19.70
09-Jan-2025,27-Feb-2025,1180.0,117.00
09-Jan-2025,27-Feb-2025,1480.0,2.35
09-Jan-2025,27-Feb-2025,1310.0,22.45
09-Jan-2025,27-Feb-2025,1170.0,87.65
09-Jan-2025,30-Jan-2025,1150.0,111.00
09-Jan-2025,30-Jan-2025,1340.0,3.70
09-Jan-2025,30-Jan-2025,1330.0,4.75
09-Jan-2025,30-Jan-2025,1140.0,135.00
09-Jan-2025,30-Jan-2025,1130.0,141.95
09-Jan-2025,30-Jan-2025,1320.0,6.05
09-Jan-2025,30-Jan-2025,1310.0,7.90
09-Jan-2025,30-Jan-2025,1120.0,155.85
09-Jan-2025,30-Jan-2025,1300.0,10.15
09-Jan-2025,30-Jan-2025,1110.0,166.00
09-Jan-2025,30-Jan-2025,1100.0,156.00
09-Jan-2025,30-Jan-2025,1520.0,0.40
09-Jan-2025,30-Jan-2025,1500.0,0.30
09-Jan-2025,30-Jan-2025,1480.0,0.50
09-Jan-2025,30-Jan-2025,1290.0,12.80
09-Jan-2025,30-Jan-2025,1280.0,16.05
09-Jan-2025,27-Feb-2025,1460.0,3.00
09-Jan-2025,27-Feb-2025,1300.0,25.80
09-Jan-2025,27-Feb-2025,1160.0,123.35
09-Jan-2025,27-Feb-2025,1440.0,4.10
09-Jan-2025,27-Feb-2025,1290.0,29.10
09-Jan-2025,27-Feb-2025,1150.0,119.00
09-Jan-2025,27-Feb-2025,1280.0,33.50
09-Jan-2025,27-Feb-2025,1420.0,5.40
09-Jan-2025,27-Feb-2025,1270.0,37.95
09-Jan-2025,27-Feb-2025,1140.0,165.40
09-Jan-2025,27-Feb-2025,1130.0,116.05
09-Jan-2025,27-Feb-2025,1400.0,7.10
09-Jan-2025,27-Feb-2025,1260.0,43.30
09-Jan-2025,27-Feb-2025,1120.0,170.00
09-Jan-2025,27-Feb-2025,1110.0,131.75
09-Jan-2025,27-Feb-2025,1390.0,9.40
09-Jan-2025,27-Feb-2025,1250.0,48.95
09-Jan-2025,27-Feb-2025,1380.0,8.65
09-Jan-2025,27-Feb-2025,1240.0,55.50
09-Jan-2025,27-Feb-2025,1100.0,135.00
09-Jan-2025,27-Feb-2025,1090.0,148.30
09-Jan-2025,27-Feb-2025,1370.0,10.30
09-Jan-2025,27-Feb-2025,1230.0,58.15
09-Jan-2025,27-Feb-2025,1080.0,216.25
09-Jan-2025,27-Feb-2025,1360.0,11.30
09-Jan-2025,27-Feb-2025,1220.0,68.50
09-Jan-2025,27-Feb-2025,1060.0,234.25
10-Jan-2025,27-Mar-2025,1200.0,90.90
10-Jan-2025,27-Mar-2025,1440.0,10.50
10-Jan-2025,27-Mar-2025,1300.0,35.35
10-Jan-2025,27-Mar-2025,1040.0,201.40
10-Jan-2025,27-Mar-2025,1180.0,94.95
10-Jan-2025,27-Mar-2025,1000.0,237.65
10-Jan-2025,27-Mar-2025,1400.0,13.65
10-Jan-2025,27-Mar-2025,1280.0,46.15
10-Jan-2025,27-Mar-2025,1160.0,107.60
10-Jan-2025,27-Feb-2025,1520.0,1.60
10-Jan-2025,27-Feb-2025,1320.0,16.90
10-Jan-2025,27-Feb-2025,1180.0,117.00
10-Jan-2025,27-Feb-2025,1480.0,2.00
10-Jan-2025,27-Feb-2025,1310.0,18.75
10-Jan-2025,27-Feb-2025,1170.0,87.65
10-Jan-2025,27-Feb-2025,1460.0,3.00
10-Jan-2025,27-Feb-2025,1300.0,22.65
10-Jan-2025,27-Feb-2025,1160.0,123.35
10-Jan-2025,27-Feb-2025,1440.0,3.90
10-Jan-2025,27-Feb-2025,1290.0,25.50
10-Jan-2025,27-Feb-2025,1280.0,29.10
10-Jan-2025,27-Feb-2025,1150.0,119.00
10-Jan-2025,27-Feb-2025,1420.0,4.65
10-Jan-2025,27-Feb-2025,1270.0,33.40
10-Jan-2025,27-Feb-2025,1140.0,165.40
10-Jan-2025,27-Feb-2025,1130.0,116.05
10-Jan-2025,27-Feb-2025,1400.0,6.05
10-Jan-2025,27-Feb-2025,1260.0,38.10
10-Jan-2025,27-Feb-2025,1120.0,170.00
10-Jan-2025,27-Feb-2025,1390.0,9.40
10-Jan-2025,27-Feb-2025,1250.0,42.75
10-Jan-2025,27-Feb-2025,1110.0,131.75
10-Jan-2025,27-Feb-2025,1380.0,8.20
10-Jan-2025,27-Feb-2025,1240.0,48.35
10-Jan-2025,27-Feb-2025,1100.0,135.00
10-Jan-2025,27-Feb-2025,1370.0,8.50
10-Jan-2025,27-Feb-2025,1230.0,53.90
10-Jan-2025,27-Feb-2025,1090.0,148.30
10-Jan-2025,27-Feb-2025,1080.0,216.25
10-Jan-2025,27-Feb-2025,1360.0,9.75
10-Jan-2025,27-Feb-2025,1220.0,59.80
10-Jan-2025,27-Feb-2025,1060.0,234.25
10-Jan-2025,27-Feb-2025,1350.0,11.15
10-Jan-2025,27-Feb-2025,1340.0,12.85
10-Jan-2025,27-Feb-2025,1210.0,72.50
10-Jan-2025,27-Feb-2025,1040.0,252.60
10-Jan-2025,27-Feb-2025,1200.0,74.00
10-Jan-2025,27-Feb-2025,1020.0,238.50
10-Jan-2025,27-Feb-2025,1330.0,14.70
10-Jan-2025,27-Feb-2025,1190.0,67.90
10-Jan-2025,30-Jan-2025,1060.0,183.00
10-Jan-2025,30-Jan-2025,1040.0,181.00
10-Jan-2025,30-Jan-2025,1020.0,242.00
10-Jan-2025,30-Jan-2025,1090.0,198.10
10-Jan-2025,30-Jan-2025,1080.0,274.00
10-Jan-2025,30-Jan-2025,1000.0,225.00
10-Jan-2025,30-Jan-2025,1270.0,15.45
10-Jan-2025,30-Jan-2025,1260.0,19.15
10-Jan-2025,27-Mar-2025,1380.0,19.20
10-Jan-2025,27-Mar-2025,1260.0,48.00
10-Jan-2025,27-Mar-2025,1140.0,121.30
10-Jan-2025,27-Mar-2025,1120.0,135.80
10-Jan-2025,27-Mar-2025,1360.0,23.20
10-Jan-2025,27-Mar-2025,1240.0,62.75
10-Jan-2025,30-Jan-2025,1460.0,0.55
10-Jan-2025,30-Jan-2025,1250.0,23.25
10-Jan-2025,30-Jan-2025,1440.0,0.65
10-Jan-2025,30-Jan-2025,1430.0,0.70
10-Jan-2025,30-Jan-2025,1240.0,28.15
10-Jan-2025,30-Jan-2025,1230.0,33.95
10-Jan-2025,30-Jan-2025,1420.0,0.90
10-Jan-2025,30-Jan-2025,1410.0,1.10
10-Jan-2025,30-Jan-2025,1220.0,40.05
10-Jan-2025,30-Jan-2025,1400.0,1.15
10-Jan-2025,30-Jan-2025,1210.0,46.80
10-Jan-2025,30-Jan-2025,1200.0,55.25
10-Jan-2025,30-Jan-2025,1390.0,1.25
10-Jan-2025,30-Jan-2025,1380.0,1.45
10-Jan-2025,30-Jan-2025,1190.0,63.65
10-Jan-2025,30-Jan-2025,1180.0,72.35
10-Jan-2025,30-Jan-2025,1370.0,1.75
10-Jan-2025,30-Jan-2025,1360.0,2.10
10-Jan-2025,30-Jan-2025,1170.0,79.70
10-Jan-2025,30-Jan-2025,1350.0,2.60
10-Jan-2025,30-Jan-2025,1160.0,88.80
10-Jan-2025,30-Jan-2025,1150.0,99.10
10-Jan-2025,30-Jan-2025,1340.0,3.10
10-Jan-2025,30-Jan-2025,1330.0,3.80
10-Jan-2025,30-Jan-2025,1140.0,108.30
10-Jan-2025,30-Jan-2025,1130.0,122.50
10-Jan-2025,30-Jan-2025,1320.0,4.80
10-Jan-2025,30-Jan-2025,1310.0,6.25
10-Jan-2025,30-Jan-2025,1120.0,133.70
10-Jan-2025,30-Jan-2025,1300.0,8.10
10-Jan-2025,30-Jan-2025,1110.0,166.00
10-Jan-2025,30-Jan-2025,1100.0,146.45
10-Jan-2025,30-Jan-2025,1520.0,0.30
10-Jan-2025,30-Jan-2025,1500.0,0.35
10-Jan-2025,30-Jan-2025,1480.0,0.45
10-Jan-2025,30-Jan-2025,1290.0,10.00
10-Jan-2025,30-Jan-2025,1280.0,12.35
10-Jan-2025,27-Mar-2025,1340.0,25.00
10-Jan-2025,27-Mar-2025,1220.0,72.50
10-Jan-2025,27-Mar-2025,1100.0,151.15
10-Jan-2025,27-Mar-2025,1080.0,167.25
10-Jan-2025,27-Mar-2025,1480.0,6.90
10-Jan-2025,27-Mar-2025,1320.0,33.05
13-Jan-2025,30-Jan-2025,1340.0,2.90
13-Jan-2025,30-Jan-2025,1330.0,3.45
13-Jan-2025,30-Jan-2025,1140.0,102.00
13-Jan-2025,30-Jan-2025,1320.0,4.40
13-Jan-2025,30-Jan-2025,1310.0,5.70
13-Jan-2025,30-Jan-2025,1130.0,122.50
13-Jan-2025,30-Jan-2025,1120.0,133.70
13-Jan-2025,30-Jan-2025,1300.0,7.35
13-Jan-2025,30-Jan-2025,1110.0,166.00
13-Jan-2025,30-Jan-2025,1100.0,140.15
13-Jan-2025,30-Jan-2025,1520.0,0.35
13-Jan-2025,30-Jan-2025,1500.0,0.35
13-Jan-2025,30-Jan-2025,1480.0,0.40
13-Jan-2025,30-Jan-2025,1290.0,9.25
13-Jan-2025,30-Jan-2025,1280.0,11.55
13-Jan-2025,27-Mar-2025,1380.0,19.20
13-Jan-2025,27-Mar-2025,1260.0,50.95
13-Jan-2025,27-Mar-2025,1140.0,121.30
13-Jan-2025,27-Mar-2025,1120.0,135.80
13-Jan-2025,27-Mar-2025,1360.0,23.20
13-Jan-2025,27-Mar-2025,1240.0,62.75
13-Jan-2025,27-Mar-2025,1340.0,24.00
13-Jan-2025,27-Mar-2025,1220.0,72.50
13-Jan-2025,27-Mar-2025,1100.0,151.15
13-Jan-2025,27-Mar-2025,1080.0,167.25
13-Jan-2025,27-Mar-2025,1480.0,6.90
13-Jan-2025,27-Mar-2025,1320.0,33.05
13-Jan-2025,27-Mar-2025,1200.0,88.85
13-Jan-2025,27-Mar-2025,1440.0,10.30
13-Jan-2025,27-Mar-2025,1300.0,35.30
13-Jan-2025,27-Mar-2025,1040.0,201.40
13-Jan-2025,27-Mar-2025,1180.0,94.95
13-Jan-2025,27-Mar-2025,1000.0,237.65
13-Jan-2025,27-Mar-2025,1400.0,13.50
13-Jan-2025,27-Mar-2025,1280.0,46.15
13-Jan-2025,27-Mar-2025,1160.0,107.60
13-Jan-2025,27-Feb-2025,1520.0,1.90
13-Jan-2025,27-Feb-2025,1320.0,16.75
13-Jan-2025,27-Feb-2025,1180.0,117.00
13-Jan-2025,27-Feb-2025,1480.0,1.20
13-Jan-2025,27-Feb-2025,1310.0,18.00
13-Jan-2025,27-Feb-2025,1170.0,87.65
13-Jan-2025,27-Feb-2025,1460.0,2.60
13-Jan-2025,27-Feb-2025,1300.0,21.60
13-Jan-2025,27-Feb-2025,1160.0,123.35
13-Jan-2025,27-Feb-2025,1440.0,3.55
13-Jan-2025,27-Feb-2025,1290.0,24.05
13-Jan-2025,27-Feb-2025,1280.0,28.70
13-Jan-2025,27-Feb-2025,1150.0,119.00
13-Jan-2025,27-Feb-2025,1420.0,4.45
13-Jan-2025,27-Feb-2025,1140.0,165.40
13-Jan-2025,27-Feb-2025,1270.0,32.65
13-Jan-2025,27-Feb-2025,1130.0,116.05
13-Jan-2025,27-Feb-2025,1400.0,5.95
13-Jan-2025,27-Feb-2025,1260.0,37.85
13-Jan-2025,27-Feb-2025,1120.0,170.00
13-Jan-2025,27-Feb-2025,1390.0,6.40
13-Jan-2025,27-Feb-2025,1250.0,42.60
13-Jan-2025,27-Feb-2025,1110.0,131.75
13-Jan-2025,27-Feb-2025,1380.0,7.30
13-Jan-2025,27-Feb-2025,1240.0,47.60
13-Jan-2025,27-Feb-2025,1100.0,135.00
13-Jan-2025,27-Feb-2025,1230.0,52.40
13-Jan-2025,27-Feb-2025,1090.0,148.30
13-Jan-2025,27-Feb-2025,1370.0,8.50
13-Jan-2025,27-Feb-2025,1360.0,9.20
13-Jan-2025,27-Feb-2025,1220.0,58.80
13-Jan-2025,27-Feb-2025,1080.0,216.25
13-Jan-2025,27-Feb-2025,1060.0,234.25
13-Jan-2025,27-Feb-2025,1350.0,10.35
13-Jan-2025,27-Feb-2025,1210.0,72.50
13-Jan-2025,27-Feb-2025,1040.0,252.60
13-Jan-2025,27-Feb-2025,1340.0,12.75
13-Jan-2025,27-Feb-2025,1200.0,72.75
13-Jan-2025,27-Feb-2025,1020.0,238.50
13-Jan-2025,27-Feb-2025,1330.0,14.70
13-Jan-2025,27-Feb-2025,1190.0,67.90
13-Jan-2025,30-Jan-2025,1060.0,183.00
13-Jan-2025,30-Jan-2025,1040.0,181.00
13-Jan-2025,30-Jan-2025,1020.0,242.00
13-Jan-2025,30-Jan-2025,1090.0,198.10
13-Jan-2025,30-Jan-2025,1080.0,274.00
13-Jan-2025,30-Jan-2025,1000.0,225.00
13-Jan-2025,30-Jan-2025,1270.0,14.45
13-Jan-2025,30-Jan-2025,1460.0,0.50
13-Jan-2025,30-Jan-2025,1260.0,17.55
13-Jan-2025,30-Jan-2025,1250.0,22.15
13-Jan-2025,30-Jan-2025,1440.0,0.70
13-Jan-2025,30-Jan-2025,1430.0,0.75
13-Jan-2025,30-Jan-2025,1240.0,27.05
13-Jan-2025,30-Jan-2025,1230.0,32.80
13-Jan-2025,30-Jan-2025,1420.0,0.80
13-Jan-2025,30-Jan-2025,1410.0,1.00
13-Jan-2025,30-Jan-2025,1220.0,39.35
13-Jan-2025,30-Jan-2025,1400.0,1.15
13-Jan-2025,30-Jan-2025,1210.0,45.60
13-Jan-2025,30-Jan-2025,1200.0,54.20
13-Jan-2025,30-Jan-2025,1390.0,1.25
13-Jan-2025,30-Jan-2025,1380.0,1.35
13-Jan-2025,30-Jan-2025,1190.0,61.75
13-Jan-2025,30-Jan-2025,1370.0,1.60
13-Jan-2025,30-Jan-2025,1360.0,1.90
13-Jan-2025,30-Jan-2025,1180.0,70.15
13-Jan-2025,30-Jan-2025,1170.0,77.90
13-Jan-2025,30-Jan-2025,1350.0,2.40
13-Jan-2025,30-Jan-2025,1160.0,87.80
13-Jan-2025,30-Jan-2025,1150.0,99.00
14-Jan-2025,27-Feb-2025,1040.0,252.60
14-Jan-2025,27-Feb-2025,1340.0,12.20
14-Jan-2025,27-Feb-2025,1200.0,70.75
14-Jan-2025,27-Feb-2025,1020.0,238.50
14-Jan-2025,27-Feb-2025,1330.0,13.50
14-Jan-2025,27-Feb-2025,1190.0,67.90
14-Jan-2025,30-Jan-2025,1060.0,183.00
14-Jan-2025,30-Jan-2025,1040.0,181.00
14-Jan-2025,30-Jan-2025,1020.0,242.00
14-Jan-2025,30-Jan-2025,1090.0,198.10
14-Jan-2025,30-Jan-2025,1080.0,274.00
14-Jan-2025,30-Jan-2025,1000.0,225.00
14-Jan-2025,30-Jan-2025,1270.0,13.50
14-Jan-2025,30-Jan-2025,1460.0,0.45
14-Jan-2025,30-Jan-2025,1260.0,16.75
14-Jan-2025,30-Jan-2025,1250.0,20.90
14-Jan-2025,30-Jan-2025,1440.0,0.65
14-Jan-2025,30-Jan-2025,1430.0,0.80
14-Jan-2025,30-Jan-2025,1240.0,25.55
14-Jan-2025,30-Jan-2025,1230.0,31.30
14-Jan-2025,30-Jan-2025,1420.0,0.80
14-Jan-2025,30-Jan-2025,1410.0,1.00
14-Jan-2025,30-Jan-2025,1220.0,37.45
14-Jan-2025,30-Jan-2025,1400.0,1.15
14-Jan-2025,30-Jan-2025,1210.0,44.10
14-Jan-2025,30-Jan-2025,1200.0,52.10
14-Jan-2025,30-Jan-2025,1390.0,1.20
14-Jan-2025,30-Jan-2025,1380.0,1.40
14-Jan-2025,30-Jan-2025,1190.0,60.00
14-Jan-2025,30-Jan-2025,1180.0,68.15
14-Jan-2025,30-Jan-2025,1370.0,1.55
14-Jan-2025,30-Jan-2025,1360.0,1.85
14-Jan-2025,30-Jan-2025,1170.0,76.80
14-Jan-2025,30-Jan-2025,1350.0,2.30
14-Jan-2025,30-Jan-2025,1160.0,86.05
14-Jan-2025,30-Jan-2025,1150.0,95.00
14-Jan-2025,27-Mar-2025,1380.0,19.20
14-Jan-2025,27-Mar-2025,1260.0,52.15
14-Jan-2025,27-Mar-2025,1140.0,121.30
14-Jan-2025,27-Mar-2025,1120.0,135.80
14-Jan-2025,27-Mar-2025,1360.0,23.20
14-Jan-2025,27-Mar-2025,1240.0,62.75
14-Jan-2025,27-Mar-2025,1340.0,22.00
14-Jan-2025,27-Mar-2025,1220.0,72.50
14-Jan-2025,27-Mar-2025,1100.0,151.15
14-Jan-2025,27-Mar-2025,1080.0,167.25
14-Jan-2025,27-Mar-2025,1480.0,6.90
14-Jan-2025,27-Mar-2025,1320.0,33.05
14-Jan-2025,27-Mar-2025,1200.0,84.90
14-Jan-2025,27-Mar-2025,1440.0,10.00
14-Jan-2025,27-Mar-2025,1300.0,35.50
14-Jan-2025,27-Mar-2025,1040.0,201.40
14-Jan-2025,27-Mar-2025,1180.0,94.95
14-Jan-2025,27-Mar-2025,1000.0,237.65
14-Jan-2025,27-Mar-2025,1400.0,13.30
14-Jan-2025,27-Mar-2025,1280.0,46.15
14-Jan-2025,27-Mar-2025,1160.0,107.60
14-Jan-2025,27-Feb-2025,1520.0,1.70
14-Jan-2025,27-Feb-2025,1320.0,15.95
14-Jan-2025,27-Feb-2025,1180.0,117.00
14-Jan-2025,27-Feb-2025,1480.0,2.70
14-Jan-2025,27-Feb-2025,1310.0,18.40
14-Jan-2025,27-Feb-2025,1170.0,87.65
14-Jan-2025,27-Feb-2025,1460.0,2.60
14-Jan-2025,30-Jan-2025,1340.0,2.70
14-Jan-2025,30-Jan-2025,1330.0,3.30
14-Jan-2025,30-Jan-2025,1140.0,100.15
14-Jan-2025,30-Jan-2025,1320.0,4.15
14-Jan-2025,30-Jan-2025,1310.0,5.30
14-Jan-2025,30-Jan-2025,1130.0,122.50
14-Jan-2025,30-Jan-2025,1120.0,133.70
14-Jan-2025,30-Jan-2025,1300.0,6.85
14-Jan-2025,30-Jan-2025,1110.0,166.00
14-Jan-2025,30-Jan-2025,1100.0,143.00
14-Jan-2025,30-Jan-2025,1520.0,0.30
14-Jan-2025,30-Jan-2025,1500.0,0.35
14-Jan-2025,30-Jan-2025,1480.0,0.45
14-Jan-2025,30-Jan-2025,1290.0,8.50
14-Jan-2025,30-Jan-2025,1280.0,10.70
14-Jan-2025,27-Feb-2025,1300.0,21.15
14-Jan-2025,27-Feb-2025,1160.0,123.35
14-Jan-2025,27-Feb-2025,1290.0,24.05
14-Jan-2025,27-Feb-2025,1150.0,115.80
14-Jan-2025,27-Feb-2025,1440.0,3.70
14-Jan-2025,27-Feb-2025,1280.0,27.45
14-Jan-2025,27-Feb-2025,1420.0,4.30
14-Jan-2025,27-Feb-2025,1140.0,165.40
14-Jan-2025,27-Feb-2025,1270.0,31.00
14-Jan-2025,27-Feb-2025,1130.0,116.05
14-Jan-2025,27-Feb-2025,1400.0,5.75
14-Jan-2025,27-Feb-2025,1260.0,35.75
14-Jan-2025,27-Feb-2025,1120.0,170.00
14-Jan-2025,27-Feb-2025,1390.0,6.40
14-Jan-2025,27-Feb-2025,1250.0,40.75
