date,strike,maturity,true_price,computed_price,abs_error
07-Jan-2025,1190,0.139726,67.9,85.0141,17.1141
07-Jan-2025,1060,0.0630137,292.85,187.001,105.849
07-Jan-2025,1090,0.0630137,198.1,157.563,40.5365
07-Jan-2025,1080,0.0630137,274,167.335,106.665
07-Jan-2025,1270,0.0630137,14.2,18.8574,4.6574
07-Jan-2025,1460,0.0630137,0.5,0.0290094,0.470991
07-Jan-2025,1260,0.0630137,17.85,23.009,5.15903
07-Jan-2025,1250,0.0630137,22.2,27.7124,5.51243
07-Jan-2025,1440,0.0630137,0.6,0.0711245,0.528876
07-Jan-2025,1430,0.0630137,0.75,0.109743,0.640257
07-Jan-2025,1240,0.0630137,27.25,32.9674,5.71736
07-Jan-2025,1230,0.0630137,33.45,38.7628,5.3128
07-Jan-2025,1420,0.0630137,0.75,0.167538,0.582462
07-Jan-2025,1410,0.0630137,0.9,0.252896,0.647104
07-Jan-2025,1220,0.0630137,39.7,45.078,5.37796
07-Jan-2025,1400,0.0630137,1,0.377212,0.622788
07-Jan-2025,1210,0.0630137,46.8,51.8838,5.08381
07-Jan-2025,1200,0.0630137,54.55,59.1448,4.59484
07-Jan-2025,1390,0.0630137,1.1,0.555617,0.544383
07-Jan-2025,1380,0.0630137,1.25,0.807706,0.442294
07-Jan-2025,1190,0.0630137,62.5,66.821,4.32102
07-Jan-2025,1370,0.0630137,1.4,1.1582,0.241802
07-Jan-2025,1360,0.0630137,1.7,1.63739,0.0626102
07-Jan-2025,1180,0.0630137,70.6,74.8697,4.26973
07-Jan-2025,1170,0.0630137,79.2,83.2475,4.0475
07-Jan-2025,1350,0.0630137,2.15,2.2813,0.131303
07-Jan-2025,1160,0.0630137,88.1,91.9116,3.81158
07-Jan-2025,1150,0.0630137,97.85,100.821,2.97113
07-Jan-2025,1340,0.0630137,2.55,3.13138,0.581385
07-Jan-2025,1330,0.0630137,3.15,4.23368,1.08368
07-Jan-2025,1140,0.0630137,107.5,109.938,2.43819
07-Jan-2025,1320,0.0630137,4.05,5.63741,1.58741
07-Jan-2025,1310,0.0630137,5.3,7.39312,2.09312
07-Jan-2025,1300,0.0630137,6.85,9.55027,2.70027
07-Jan-2025,1100,0.0630137,146,147.849,1.84938
07-Jan-2025,1520,0.0630137,0.35,0.00162461,0.348375
07-Jan-2025,1500,0.0630137,0.3,0.00436478,0.295635
07-Jan-2025,1480,0.0630137,0.45,0.0114247,0.438575
07-Jan-2025,1290,0.0630137,8.75,12.1548,3.40479
07-Jan-2025,1280,0.0630137,11.2,15.2466,4.0466
07-Jan-2025,1380,0.216438,19.2,15.2371,3.96287
07-Jan-2025,1260,0.216438,49.9,57.7888,7.88882
07-Jan-2025,1140,0.216438,121.3,138.772,17.4721
07-Jan-2025,1360,0.216438,23.2,19.7138,3.48616
07-Jan-2025,1240,0.216438,62.75,68.7923,6.04232
07-Jan-2025,1220,0.216438,72.5,80.8881,8.38811
07-Jan-2025,1340,0.216438,23,25.1469,2.14686
07-Jan-2025,1320,0.216438,33.05,31.6211,1.4289
07-Jan-2025,1200,0.216438,85.5,94.015,8.51499
07-Jan-2025,1440,0.216438,14,6.49191,7.50809
07-Jan-2025,1300,0.216438,32.3,39.1994,6.89942
07-Jan-2025,1180,0.216438,94.95,108.097,13.1466
07-Jan-2025,1400,0.216438,10.4,11.6155,1.21548
07-Jan-2025,1280,0.216438,46.15,47.9188,1.76881
07-Jan-2025,1160,0.216438,107.6,123.046,15.4463
07-Jan-2025,1520,0.139726,1.55,0.290321,1.25968
07-Jan-2025,1320,0.139726,14.75,18.4276,3.67758
07-Jan-2025,1180,0.139726,117,92.4363,24.5637
